title,date,publication,remove_tags,add_tags,source,notes
The Rockley Game.,7 February 1896,Mountaineer,Nellie's Glen,Nellie's Glen (gully) | Nellie's Glen (settlement),ambiguous_tags_decision_report,Item 2.4 - both gully and settlement
Mountain Mixtures.,4 December 1891,Katoomba Times,Nellie's Glen,Nellie's Glen Shale Mine (site) | Nellie's Glen Shale Mine (facility),ambiguous_tags_decision_report,Item 2.5 - shale mine
Megalong Matters.,5 June 1896,Mountaineer,Nellie's Glen,Nellie's Glen (gully),ambiguous_tags_decision_report,Item 2.6 - gully (approach for stock)
Local Jottings.,25 May 1889,Katoomba Times,Nellie's Glen,Nellie's Glen (gully) | Nellie's Glen Road | Nellie's Glen Shale Mine (site),ambiguous_tags_decision_report,"Item 2.7 - gully, road, and mine"
John Britty North.,6 March 1909,Blue Mountain Echo,Nellie's Glen,Nellie's Glen (gully) | Nellie's Glen Shale Mine (facility) | Nellie's Glen (settlement) | Nellie's Glen Road,ambiguous_tags_decision_report,"Item 2.8 - comprehensive (gully named after daughter, mines, settlement, roads)"
A Public Meeting.,13 January 1905,Mountaineer,Nellie's Glen,Nellie's Glen (gully),ambiguous_tags_decision_report,Item 2.9 - gully (geographic area affected by bushfire)
"St Joseph's New Church, Megalong",17 March 1905,Mountaineer,Nellie's Glen,Nellie's Glen (settlement) | Nellie's Glen (gully),ambiguous_tags_decision_report,Item 2.10 - settlement and gully (foot of glen near hotel)
Work at the Mines.,17 April 1903,Blue Mountain Gazette,Nellie's Glen,Nellie's Glen Shale Mine (site),ambiguous_tags_decision_report,Item 2.11 - the Glen = Nellie's Glen Shale Mine
The Katoomba Mines.,20 March 1903,Blue Mountain Gazette,Nellie's Glen,Nellie's Glen Shale Mine (site),ambiguous_tags_decision_report,Item 2.12 - the Glen = Nellie's Glen Shale Mine
Narrow Neck.,27 December 1901,Mountaineer,Nellie's Glen,Nellie's Glen (gully),ambiguous_tags_decision_report,Item 2.13 - gully (creek/watercourse)
Brevities.,6 April 1894,Evening News,Nellie's Glen,Nellie's Glen (settlement),ambiguous_tags_decision_report,Item 2.14 - settlement (mining township with unemployment)
Mountain Mixtures.,29 December 1893,Katoomba Times,Nellie's Glen,Nellie's Glen Shale Mine (facility),ambiguous_tags_decision_report,Item 2.15 - shale mine
Megalong Mines.,1 September 1893,Katoomba Times,Nellie's Glen,Nellie's Glen (settlement) | Nellie's Glen (gully),ambiguous_tags_decision_report,Item 2.16 - settlement and gully
Mountain Mixtures.,25 November 1892,Katoomba Times,Nellie's Glen,Nellie's Glen Shale Mine (site),ambiguous_tags_decision_report,Item 2.17 - shale mine (accident at)
Katoomba Court.,14 October 1892,Katoomba Times,Nellie's Glen,Nellie's Glen (settlement),ambiguous_tags_decision_report,"Item 2.18 - settlement (sly grog shop, residents)"
Accident in Nellie's Glen.,27 July 1889,Katoomba Times,Nellie's Glen,Nellie's Glen (settlement),ambiguous_tags_decision_report,Item 2.19 - settlement (resident's home)
Katoomba Court.,4 November 1892,Katoomba Times,Nellie's Glen,Nellie's Glen (settlement),ambiguous_tags_decision_report,Item 2.20 - settlement (multiple residents)
Megalong Matters.,9 September 1892,Katoomba Times,Nellie's Glen,Nellie's Glen (gully) | Nellie's Glen Road,ambiguous_tags_decision_report,Item 2.21 - gully and road (trip via)
Megalong Matters.,10 January 1896,Mountaineer,Nellie's Glen,Nellie's Glen (gully) | Nellie's Glen Road,ambiguous_tags_decision_report,Item 2.22 - gully and road (horsemen via)
The Megalong Hotel,21 September 1894,Mountaineer,Nellie's Glen,Nellie's Glen (gully) | Nellie's Glen (settlement),ambiguous_tags_decision_report,Item 2.24 - gully and settlement (hotel at foot of)
Tourist Sketch Map showing pathways at Nelly's Glen or Megalong Pass,1909,,Nellie's Glen,Nellie's Glen (gully),ambiguous_tags_decision_report,Item 2.25 - gully (map feature)
Social at Hartley Vale.,23 September 1898,Lithgow Mercury,Hartley Vale,Hartley Vale | Hartley Vale Natives Football Club,ambiguous_tags_decision_report,Item 3.2 - settlement and football club
Mountain Mixtures.,4 December 1891,Katoomba Times,Hartley Vale,Hartley Vale | Hartley Vale Shale Mine (site),ambiguous_tags_decision_report,Item 3.3 - settlement and mines
Hartley Vale.,13 February 1911,Lithgow Mercury,Hartley Vale,Hartley Vale Cricket Club,ambiguous_tags_decision_report,Item 3.4 - cricket club
Mountain Mixtures.,22 January 1892,Katoomba Times,Hartley Vale,Hartley Vale Shale Mine (site),ambiguous_tags_decision_report,Item 3.5 - mines
Footballers' Social at Hartley Vale.,20 October 1899,Lithgow Mercury,Hartley Vale,Hartley Vale | Hartley Vale Natives Football Club,ambiguous_tags_decision_report,Item 3.6 - settlement and football club
Mountain Mixtures.,29 April 1892,Katoomba Times,Hartley Vale,Hartley Vale | police station,ambiguous_tags_decision_report,Item 3.7 - settlement and police station
The Passing of a Mountaineer. Vale! Joseph Nimmo.,23 March 1917,Blue Mountain Echo,Hartley Vale,Hartley Vale,ambiguous_tags_decision_report,Item 3.8 - town (revised per user's earlier decision)
Kembla Disaster Survivor: Death of Mr. J. J. Meredith,25 November 1940,Lithgow Mercury,Hartley Vale,Hartley Vale Shale Mine (site) | Hermitage Coal Mine (facility),ambiguous_tags_decision_report,Item 3.10 - Hartley Vale Shale Mine (Hermitage already exists)
West Wallsend.,10 October 1911,Newcastle Morning Herald and Miners' Advocate,Hartley Vale,Hartley Vale,ambiguous_tags_decision_report,Item 3.11 - town (birthplace)
Mining.,15 June 1897,Evening News,Hartley Vale,Hartley Vale Shale Mine (site),ambiguous_tags_decision_report,Item 3.12 - shale mine
Mining.,25 August 1896,Evening News,Hartley Vale,Hartley Vale Shale Mine (site),ambiguous_tags_decision_report,Item 3.13 - shale mine
Mining.,19 May 1896,Evening News,Hartley Vale,Hartley Vale Shale Mine (site),ambiguous_tags_decision_report,Item 3.14 - both mines (generic) and specific mine
The Gold Fields.,21 April 1896,Evening News,Hartley Vale,Hartley Vale Shale Mine (site) | Hartley Vale,ambiguous_tags_decision_report,"Item 3.15 - shale mine, mines, and town"
Hartley Vale.,16 October 1891,Katoomba Times,Hartley Vale,Hartley Vale Natives Football Club | Hartley Vale,ambiguous_tags_decision_report,Item 3.18 - football club and town
Hartley Vale.,2 February 1900,Lithgow Mercury,Hartley Vale,Hartley Vale,ambiguous_tags_decision_report,Item 3.19 - town (confirmed via Trove)
Notice of Application for a Conditional Publican's Licence,9 June 1893,Katoomba Times,Hartley Vale,Hartley Vale,ambiguous_tags_decision_report,Item 3.20 - town
Mountain Mixtures.,21 October 1892,Katoomba Times,Ruined Castle,Ruined Castle,ambiguous_tags_decision_report,Item 4.1 - rock formation
Mountain Mixtures.,9 September 1892,Katoomba Times,Ruined Castle,Ruined Castle Shale Mine (site),ambiguous_tags_decision_report,Item 4.2 - shale mine
Megalong Matters.,5 June 1896,Mountaineer,Ruined Castle,recreation for miners | cricket match | Ruined Castle (settlement),ambiguous_tags_decision_report,"Item 4.3 - recreation, cricket match, and settlement"
The Katoomba Mines.,20 March 1903,Blue Mountain Gazette,Ruined Castle,Ruined Castle Shale Mine (site),ambiguous_tags_decision_report,Item 4.4 - shale mine
Current Events.,26 October 1896,Newcastle Morning Herald and Miners' Advocate,Ruined Castle,tramway | Ruined Castle Shale Mine (site),ambiguous_tags_decision_report,Item 4.5 - tramway and shale mine
The Megalong Shale Mines.,21 December 1893,National Advocate,Ruined Castle,Ruined Castle Shale Mine (site),ambiguous_tags_decision_report,Item 4.6 - shale mine and site
Katoomba Court.,16 June 1893,Katoomba Times,Ruined Castle,Ruined Castle (settlement),ambiguous_tags_decision_report,Item 4.7 - settlement (residence)
Mountain Mixtures.,2 June 1893,Katoomba Times,Ruined Castle,Ruined Castle (settlement) | miner | miners' families | women,ambiguous_tags_decision_report,"Item 4.8 - settlement, miners, families, women"
Mountain Mixtures.,2 December 1892,Katoomba Times,Ruined Castle,Ruined Castle Shale Mine (site) | mining accident,ambiguous_tags_decision_report,Item 4.9 - shale mine and accident
To the Editor of The Times.,8 September 1893,Katoomba Times,Ruined Castle,Ruined Castle Shale Mine (site) | miner | Ruined Castle (settlement),ambiguous_tags_decision_report,"Item 4.10 - shale mine, miner, settlement"
Katoomba Court.,17 March 1893,Katoomba Times,Ruined Castle,Ruined Castle (settlement) | miner,ambiguous_tags_decision_report,Item 4.11 - settlement and miner (confirmed via Trove)
Local Jottings.,26 April 1890,Katoomba Times,church (building),Wesleyan Chapel (building),church_disambiguation_report,Item #1
News in Brief,9 October 1903,Mountaineer,church (building),Katoomba Congregational Church (organization) | Methodist Church (building) | Methodist Band of Hope | Presbyterian Church Leura (organization) | Presbyterian Church Leura (building) | Presbyterian Church Wentworth Falls (organization) | Presbyterian Church Wentworth Falls (building) | temperance,church_disambiguation_report,Item #2
Mountain Mixtures.,7 July 1893,Katoomba Times,church (building),Church of England Katoomba (building) | Church of England Katoomba (organization) | Loyal Orange Order | Wesleyan Church Katoomba (organization),church_disambiguation_report,Item #3
Mountain Mixtures.,21 October 1892,Katoomba Times,church (building),Katoomba Congregational Church (building),church_disambiguation_report,Item #4
Megalong Matters.,5 August 1892,Katoomba Times,church (building),,church_disambiguation_report,Item #5
Town Talk.,13 May 1904,Blue Mountain Gazette,church (building),Katoomba Congregational Church (organization) | Katoomba Congregational Church (building) | Mr van Someren | dance | disease,church_disambiguation_report,Item #6
Local Jottings.,19 July 1890,Katoomba Times,church (building),Wesleyan Church (building) | Loyal Orange Order | Reverend W R Orton,church_disambiguation_report,Item #7
Town Talk.,13 March 1903,Blue Mountain Gazette,church (building),Methodist Church (organization) | Methodist Church (building) | Reverend R M Laverty | Roman Catholic Church Lawson | Cardinal Moran | Coadjutor Archbishop | Waverley Friary (organization) | St Canice's Catholic Church Katoomba (organization) | St Canice's Catholic Church Katoomba (building) | Reverend Father Hyland | Reverend Father Bridge | Roman Catholic Church Mount Victoria (organization) | Roman Catholic Church Blackheath (organization) | church (organization) | Congregational Church (building) | temperance,church_disambiguation_report,Item #8
Moutains Mixtures.,17 November 1893,Katoomba Times,church (building),Reverend R W Orton | Wesleyan Church Katoomba (organization) | Wesleyan Church Katoomba (building) | Katoomba Congregational Church (building) | Katoomba Congregational Church (Sunday school),church_disambiguation_report,Item #9
Mines School of Arts.,2 May 1891,Katoomba Times,church (building),Reverend Canon Kemmis | church (building) | Congregational Church Katoomba South (organization),church_disambiguation_report,Item #10
Town Talk.,30 October 1903,Blue Mountain Gazette,church (building),St Hilda's Church of England (organization) | Methodist Church (building) | Methodist Church Katoomba (organization),church_disambiguation_report,Item #11
Mountain Mixtures.,29 April 1892,Katoomba Times,church (building),Roman Catholic Church (organization),church_disambiguation_report,Item #12
The Passing of a Mountaineer. Vale! Joseph Nimmo.,23 March 1917,Blue Mountain Echo,church (building),Congregational Church (organization) | Presbyterian church (organization) | Reverend E A Ferguson | Reverend Robertson,church_disambiguation_report,Item #13
Concert in Aid of Katoomba Miners' Families.,4 May 1894,Katoomba Times,church (building),Congregational Church (building) | Good Templars,church_disambiguation_report,Item #14
Mountain Mixtures.,4 May 1894,Katoomba Times,church (building),Wesleyan Church Katoomba (building) | Wesleyan Church Katoomba (organization) | Congregational Church (organization) | Congregational Church (building) | Congregational Church Choir,church_disambiguation_report,Item #15
Brevities.,10 April 1894,Evening News,church (building),Wesleyan Church Katoomba (organization) | Wesleyan Church Katoomba (building),church_disambiguation_report,Item #16
Lawson.,5 May 1894,Nepean Times,church (building),Congregational Church (building),church_disambiguation_report,Item #17
The Unemployed at Katoomba.,17 April 1894,Daily Telegraph,church (building),Congregational Church Katoomba South (building),church_disambiguation_report,Item #18
A Public Meeting.,13 January 1905,Mountaineer,church (building),Congregational Church (organization),church_disambiguation_report,Item #19
"St Joseph's New Church, Megalong",17 March 1905,Mountaineer,church (building),Roman Catholic Church Megalong (organization) | Roman Catholic Church Megalong (building),church_disambiguation_report,Item #20
Katoomba.,9 July 1901,Lithgow Mercury,church (building),St Hilda's Church of England (organization) | St Hilda's Church of England (building) | Reverend T K Abbot | Reverend W Lampard | St Aidan's Church Blackheath Sunday School | Reverend E Lampard | Archbishop,church_disambiguation_report,Item #22
Death of Canon Kemmis.,25 March 1897,Sydney Morning Herald,church (building),Reverend Canon Kemmis | St Clement's Church of England Yass (organization) | St Mark's Church of England Darling Point (organization) | St Andrew's Cathedral Church of England Sydney (organization) | St Mark's Church of England (building) | St Andrew's Cathedral Church of England Sydney (building) | University of Sydney (institution),church_disambiguation_report,Item #23
Mountain Mixtures.,29 December 1893,Katoomba Times,church (building),Katoomba Congregational Church (building),church_disambiguation_report,Item #24
Mountain Mixtures.,2 June 1893,Katoomba Times,church (building),Wesleyan Church (organization) | Wesleyan Church (building) | Reverend M S Fletcher,church_disambiguation_report,Item #25
Wedding Favors.,25 March 1893,Australian Town and Country Journal,church (building),St John's Church Parramatta (building) | Reverend Canon Kemmis | St David's Church Surry Hills (building) | Reverend J Hargreaves | St Paul's Church of England (building) | Reverend F Bevan | Yarrangobilly Caves | St Mary's Church of England Greta (building) | Reverend W Tollis,church_disambiguation_report,Item #26
Mountain Mixtures.,2 December 1892,Katoomba Times,church (building),St Hilda's Church of England (organization) | St Hilda's Church of England (building),church_disambiguation_report,Item #27
Mountain Mixtures.,18 November 1892,Katoomba Times,church (building),St Hilda's Church of England (organization) | St Hilda's Church of England (building),church_disambiguation_report,Item #28
Mountain Mixtures.,11 March 1892,Katoomba Times,church (building),St Hilda's Church of England (building),church_disambiguation_report,Item #29
Opening of the Mines School of Arts.,5 September 1891,Katoomba Times,church (building),Congregational Church Katoomba South (building),church_disambiguation_report,Item #30
